PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand
3775;121;121;Anthony;Gaudet;;70;141;2006-7-31;Abbotsford;BC;Canada;;;0;Left
3776;122;122;Reid;Calder;;73;201;2006-3-7;Saint John;NB;Canada;;;0;Left
3777;120;120;Riley;Sampson;;74;183;2006-5-23;Markham;ON;Canada;;;0;Left
3778;119;119;Dominic;MacKenzie;;70;165;2006-6-28;Midland;ON;Canada;;;0;Right
3779;117;117;Samuel;Fréchette;;68;176;2006-4-29;Montreal;QC;Canada;;;0;Right
3780;121;121;Vincent;Tremblay;;74;201;2006-11-28;Saguenay;QC;Canada;;;0;Left
3781;123;123;Félix;Ouellet;;70;154;2006-7-3;Trois-Rivières;QC;Canada;;;0;Right
3782;108;108;Maxime;Lambert;;70;165;2006-7-9;Thetford Mines;QC;Canada;;;0;Left
3783;110;110;Alexis;Poirier;;71;150;2006-7-25;Sydney;NS;Canada;;;0;Left
3784;115;115;Mavrick;Rousseau-Hamel;;71;179;2006-2-24;Quebec City;QC;Canada;;;0;Left
3785;117;117;Mathieu;St-Onge;;69;159;2005-5-4;Quebec City;QC;Canada;;;0;Right
3786;114;114;Christophe;Berthelot;;74;186;2006-4-13;Saint-Eustache;QC;Canada;;;0;Left
3787;110;110;Antoine;Boudreau;;68;159;2006-7-6;Drummondville;QC;Canada;;;0;Left
3788;112;112;Mathieu;Plante;;69;130;2006-9-9;Quebec City;QC;Canada;;;0;Left
3789;123;123;Mavrick;Lachance;;70;174;2006-4-28;Saint-Gédéon;QC;Canada;;;0;Left
3790;106;106;Justin;Dumais;;69;146;2006-7-24;Montreal;QC;Canada;;;0;Left
3791;123;123;Charles-Antoine;Adam;;71;181;2006-11-13;Ottawa;ON;Canada;;;0;Left
3792;107;107;Alexandre;Carbonneau;;76;209;2006-4-14;Moncton;NB;Canada;;;0;Left
3793;114;114;Aiden;Diamond;;72;161;2006-4-2;Sarnia;ON;Canada;;;0;Left
3794;113;113;Nathan;Langlois;;68;148;2006-5-26;Lévis;QC;Canada;;;0;Left
3795;119;119;Cade;Moser;;70;170;2006-3-1;Toronto;ON;Canada;;;0;Left
3796;108;108;Ethan;Dickson;;69;162;2006-10-15;Kensington;PE;Canada;;;0;Left
3797;117;117;Dawson;Sharkey;;72;185;2006-7-23;Souris;PE;Canada;;;0;Right
3798;120;120;Cooper;Cormier;;73;220;2005-8-8;Dieppe;NB;Canada;;;0;Left
3799;122;122;Dennis;Lominac;;70;154;2006-1-11;Commerce Township;MI;The United States;;;0;Left
3800;114;114;Loic;Usereau;;72;179;2004-12-31;Hamilton;ON;Canada;;;0;Left
3801;120;120;Jacob;Steinman;;73;185;2004-5-23;Cambridge;ON;Canada;;;0;Left
3802;118;118;Noah;Reinhart;;73;185;2004-5-9;Toronto;ON;Canada;;;0;Right
3803;116;116;Basile;Sansonnens;;76;198;2006-8-19;Fribourg;FR;Switzerland;;;0;Left
3804;111;111;Mikko;Leppä;;72;185;2006-5-23;Tampere;PIR;Finland;;;0;Left
3805;115;115;Andreas;Straka;;73;190;2007-7-4;Spisska Nova Ves;PRE;Slovakia;;;0;Left
3806;114;114;Filip;Simovic;;70;189;2007-6-4;Montreal;QC;Canada;;;0;Left
3807;106;106;Charles;Desmet;;72;177;2007-4-13;Mirabel;QC;Canada;;;0;Right
3808;114;114;Alonso;Gosselin;;74;196;2007-8-13;Montreal;QC;Canada;;;0;Left
3809;121;121;Zackary;Plamondon;;72;187;2007-1-1;Sherbrooke;QC;Canada;;;0;Left
3810;123;123;Louis-Alex;Tremblay;;69;174;2007-2-5;La Malbaie;QC;Canada;;;0;Right
3811;122;122;Benjamin;Amyot;;70;159;2007-7-10;Mont-Laurier;QC;Canada;;;0;Left
3812;114;114;Jonathan;Prud'homme;;69;174;2007-1-27;Salaberry-de-Valleyfield;QC;Canada;;;0;Left
3813;114;114;Alex;Huang;;72;173;2007-7-30;Rosemère;QC;Canada;;;0;Right
3814;112;112;Antoine;Pilotte;;73;196;2007-2-5;Montreal;QC;Canada;;;0;Left
3815;122;122;Julien;Bonnet;;74;183;2007-5-22;Dégelis;QC;Canada;;;0;Left
3816;113;113;Zachary;Paulhus;;72;202;2006-7-27;Lanigan;SK;Canada;;;0;Left
3817;123;123;Sydney;Gagnon;;71;170;2006-11-16;Saskatoon;SK;Canada;;;0;Right
3818;119;119;Shawn;Carrier;;70;185;2007-3-14;Trois-Rivières;QC;Canada;;;0;Left
3819;122;122;Elliot;Dubé;;73;168;2007-3-15;Hamilton;ON;Canada;;;0;Left
3820;114;114;Émile;Guité;;73;200;2007-5-31;Chambly;QC;Canada;;;0;Left
3821;120;120;Caleb;Desnoyers;;74;192;2007-4-11;Saint-Hyacinthe;QC;Canada;;;0;Left
3822;107;107;Bo;Damphousse;;74;186;2007-10-21;Cochrane;AB;Canada;The United States;;0;Right
3823;113;113;Pierre-Olivier;Denis;;70;165;2007-5-29;Saint-Hyacinthe;QC;Canada;;;0;Left
3824;111;111;Maddox;Labre;;74;173;2007-6-15;Fredericton;NB;Canada;;;0;Left
3825;116;116;Charles-Éric;Tremblay;;74;189;2007-5-31;Norfolk County;ON;Canada;;;0;Left
3826;120;120;Maddex;Marmulak;;72;175;2007-8-31;Sackville;NS;Canada;;;0;Right
3827;122;122;Olivier;Groulx;;73;197;2007-7-25;Saint-Lazare;QC;Canada;;;0;Left
3828;109;109;Hemrick;Carbonneau;;70;189;2007-3-27;Saint-Lazare;QC;Canada;;;0;Left
3829;121;121;Anthony;Flanagan;;70;170;2007-8-29;Blainville;QC;Canada;;;0;Left
3830;112;112;Noah;McKinnon;;70;181;2007-11-22;Quebec City;QC;Canada;;;0;Left
3831;110;110;Étienne;Dupéré;;74;198;2007-5-24;Quebec City;QC;Canada;;;0;Left
3832;123;123;Olivier;Lampron;;73;187;2007-3-21;Laval;QC;Canada;;;0;Left
3833;107;107;Olivier;Metcalfe;;69;161;2007-1-31;Boisbriand;QC;Canada;;;0;Left
3834;107;107;Mateo;Nobert;;72;168;2007-8-12;Beaconsfield;QC;Canada;;;0;Left
3835;117;117;Jayden;Lazare;;71;150;2007-4-28;Dollard-des-Ormeaux;QC;Canada;;;0;Left
3836;112;112;Mickaël;Chapdelaine;;69;175;2007-6-23;Louiseville;QC;Canada;;;0;Left
3837;106;106;Justin;Blais;;72;185;2007-9-27;Brampton;ON;Canada;;;0;Left
3838;108;108;Anthony;Morin;;73;187;2007-6-8;Sherbrooke;QC;Canada;;;0;Left
3839;115;115;Raphaël;Messier;;70;171;2007-1-3;Sherbrooke;QC;Canada;;;0;Left
3840;123;123;Alexis;Toussaint;;73;185;2007-1-28;Windsor;QC;Canada;;;0;Left
3841;115;115;Nathan;Wright;;71;172;2007-11-18;Blainville;QC;Canada;;;0;Left
3842;112;112;Cole;Chandler;;73;181;2007-5-1;Bedford;NS;Canada;;;0;Left
3843;120;120;Easton;Schlender;;73;181;2007-5-5;Bedford;NS;Canada;;;0;Right
3844;118;118;Logan;Quinn;;72;178;2007-4-6;New Glasgow;NS;Canada;;;0;Left
3845;116;116;Logan;Roop;;76;194;2007-2-19;New Glasgow;NS;Canada;;;0;Left
3846;121;121;Owen;Conrad;;75;209;2007-3-10;New Glasgow;NS;Canada;;;0;Left
3847;106;106;Jacob;De Ladurantaye;;71;170;2007-9-11;Gatineau;QC;Canada;;;0;Left
3848;119;119;Eddy;Doyle;;73;174;2007-11-8;Fredericton;NB;Canada;;;0;Left
3849;118;118;Will;Murphy;;75;201;2007-8-24;Fredericton;NB;Canada;;;0;Left
3850;116;116;Connor;Sturgeon;;76;227;2007-6-27;Moncton;NB;Canada;;;0;Left
3851;107;107;Zachary;Wheeler;;74;184;2007-1-16;Moncton;NB;Canada;;;0;Right
3852;110;110;Yohan;Tassé;;70;188;2007-9-13;Mirabel;QC;Canada;;;0;Right
3853;109;109;Jordan;Labelle;;75;192;2007-5-7;Oakville;ON;Canada;;;0;Left
3854;118;118;Émile;Ricard;;71;165;2007-11-18;Drummondville;QC;Canada;;;0;Left
3855;116;116;Hugo;Dufour;;73;187;2007-6-21;Quebec City;QC;Canada;;;0;Left
3856;112;112;Jacob;Lachance;;69;146;2006-7-31;Shawinigan;QC;Canada;;;0;Left
3857;111;111;Jakob;Hanlan;;73;189;2007-4-24;Gatineau;QC;Canada;;;0;Left
3858;113;113;Kirill;Evstigneev;;71;174;2006-1-19;Omaha;NE;Lithuania;Canada;;0;Left
3859;115;115;Nathan;Quinn;;71;179;2007-8-29;Longueuil;QC;Canada;;;0;Left
3860;122;122;Olivier;Duhamel;;71;174;2007-11-22;Longueuil;QC;Canada;;;0;Right
3861;110;110;Logan;Biser;;72;174;2007-3-30;London;ON;Canada;Switzerland;;0;Left
3862;109;109;Jacob;Gouchie;;73;203;2008-3-20;Moncton;NB;Canada;;;0;Left
3863;111;111;Aiden;McCullough;;74;197;2007-6-13;Fredericton;NB;Canada;;;0;Left
3864;110;110;Nathan;Boudreau;;69;150;2007-8-26;Markham;ON;Canada;;;0;Left
3865;111;111;Owen;Ronson;;74;185;2007-8-7;Markham;ON;Canada;;;0;Left
3866;119;119;Caylen;Blake;;72;168;2008-2-2;Corner Brook;NL;Canada;;;0;Left
3867;120;120;Ryan;Dawe;;77;194;2007-6-20;St. John's;NL;Canada;;;0;Left
3868;113;113;Elliot;Wright;;75;195;2007-3-1;St. John's;NL;Canada;;;0;Left
3869;122;122;Matthew;MacLean;;73;200;2006-4-30;Charlottetown;PE;Canada;;;0;Left
3870;121;121;Donald;Hickey;;70;189;2007-6-1;Conception Bay South;NL;Canada;;;0;Left
3871;122;122;Florian;Schenk;;75;203;2007-4-25;Bern;BE;Switzerland;;;0;Left
3872;123;123;Elia;Pedrotti;;71;174;2007-10-8;Lugano;TI;Switzerland;;;0;Left
3873;116;116;Nathan;Leek;;74;203;2005-9-16;Alliston;ON;Canada;;;0;Left
3874;107;107;Xavier;Villeneuve;;71;154;2007-9-29;Rimouski;QC;Canada;;;0;Left
3875;117;117;Tyson;Goguen;;69;166;2007-1-28;Moncton;NB;Canada;;;0;Right
3876;113;113;Jabez;Seymour;;74;174;2007-7-27;Thornhill;ON;Canada;;;0;Right
3877;109;109;Alexis;Fortin;;76;211;2007-10-4;Montreal;QC;Canada;;;0;Left
3878;113;113;Alexis;Mathieu;;75;207;2007-5-25;Sherbrooke;QC;Canada;;;0;Left
3879;122;122;Egan;Beveridge;;70;176;2007-1-11;East Kingston;NH;The United States;;;0;Right
3880;119;119;Liam;Kilfoil;;71;176;2007-3-21;Quispamsis;NB;Canada;;;0;Left
3881;118;118;Rory;Pilling;;71;174;2007-2-20;Glace Bay;NS;Canada;;;0;Left
3882;113;113;Lucas;Beckman;;73;194;2007-8-23;Montreal;QC;Canada;;;0;Left
3883;117;117;Ty;Peddigrew;;72;176;2007-3-2;St. John's;NL;Canada;;;0;Left
3884;117;117;Will;Reynolds;;75;170;2007-8-11;Toronto;ON;Canada;;;0;Left
3885;106;106;William-Alexis;Tremblay;;67;163;2007-10-27;Bécancour;QC;Canada;;;0;Right
3886;109;109;Raphaël;Laviolette;;75;185;2007-2-20;Val-d'Or;QC;Canada;;;0;Left
3887;115;115;Benjamin;Lelièvre;;71;176;2007-8-4;Igloolik;NU;Canada;;;0;Left
3888;113;113;Drew;Allison;;74;170;2007-7-4;Sault Ste. Marie;ON;Canada;;;0;Left
3889;119;119;Alec;Nasreddine;;71;174;2007-2-14;Mountainside;NJ;The United States;Canada;;0;Left
3890;116;116;Antoine;St-Laurent;;70;161;2007-11-30;Sherbrooke;QC;Canada;;;0;Right
3891;121;121;Mathis;Valente;;69;156;2007-1-31;Kingston;ON;Canada;;;0;Right
3892;111;111;Olivier;Laverdière;;73;194;2007-8-18;Ottawa;ON;Canada;;;0;Left
3893;109;109;Mathias;Bourque;;71;154;2007-2-5;Amos;QC;Canada;;;0;Left
3894;107;107;Vincent;Gladu;;73;159;2007-6-3;Windsor;ON;Canada;;;0;Left
3895;111;111;Arno;Delisle;;69;187;2007-4-11;Markham;ON;Canada;;;0;Right
3896;108;108;William;Vézina;;77;211;2007-6-6;Fort Nelson;BC;Canada;;;0;Right
3897;115;115;Xavier;Lebel;;71;177;2007-3-25;Quebec City;QC;Canada;;;0;Right
3898;123;123;Brandon;Lavoie;;73;195;2006-3-3;Halifax;NS;Canada;;;0;Left
3899;107;107;Ludovik;Grenier;;72;176;2007-5-24;Cudworth;SK;Canada;;;0;Left
3900;116;116;Noah Preston;Moore;;71;216;2007-7-12;Fort McMurray;AB;Canada;;;0;Left
3901;114;114;Mathias;Hernandez;;76;196;2007-2-6;Lavaltrie;QC;Canada;;;0;Left
3902;109;109;Patrick;McNab;;71;170;2007-8-29;Beaconsfield;QC;Canada;;;0;Left
3903;117;117;Liam;Lécuyer;;71;150;2007-8-9;Brampton;ON;Canada;;;0;Left
3904;112;112;Victor;Régis;;70;169;2006-12-18;Shawinigan;QC;Canada;;;0;Right
3905;120;120;Ben;Cross;;74;192;2005-4-26;Fredericton;NB;Canada;;;0;Right
3906;108;108;Kian;Hodgins;;77;214;2006-11-20;Ottawa;ON;Canada;;;0;Right
3907;115;115;Louis-Antoine;Denault;;80;205;2006-9-26;Quebec City;QC;Canada;;;0;Left
3908;120;120;Christian;White;;76;201;2006-10-26;Ottawa;ON;Canada;;;0;Left
3909;107;107;Martin;Haronik;;77;217;2006-7-26;Bojnice;TRE;Slovakia;;;0;Left
3910;106;106;Maxim;Dubé;;70;170;2008-5-26;Edmonton;AB;Canada;;;0;Left
3911;122;122;Darien;Reynolds;;75;201;2006-1-26;Sydney;NS;Canada;;;0;Left
3912;115;115;Mathias;Loiselle;;74;194;2005-10-18;Laval;QC;Canada;;;0;Left
3913;117;117;Caleb;Shuker;;71;181;2007-7-9;Thornhill;ON;Canada;;;0;Left
3914;109;109;Eduard;Bondar;;77;200;2007-1-31;Nevinnomyssk;STA;Russia;;;0;Left
3915;120;120;Samuel;Brunet;;71;176;2006-5-27;Calgary;AB;Canada;;;0;Right
3916;115;115;Charlie;Morrison;;75;197;2007-10-12;Miramichi;NB;Canada;;;0;Left
3917;109;109;Benjamin;Oliver;;68;177;2008-6-26;Surrey;BC;Canada;;;0;Left
3918;123;123;Thomas;Rousseau;;70;163;2008-2-12;Iroquois Falls;ON;Canada;;;0;Right
3919;115;115;Jayden;Rousseau;;71;154;2008-9-1;Châteauguay;QC;Canada;;;0;Left
3920;123;123;Florent;Houle;;70;178;2007-8-4;Montreal;QC;Canada;;;0;Right
3921;118;118;Milan;Monaco;;69;181;2006-12-18;Terrebonne;QC;Canada;;;0;Left
3922;110;110;Malik;Houle;;68;157;2006-12-27;Daveluyville;QC;Canada;;;0;Left
3923;118;118;Zachary;Gagnon;;74;186;2007-2-22;Ottawa;ON;Canada;;;0;Right
3924;108;108;Tristan;Venne;;69;175;2008-3-21;Ottawa;ON;Canada;;;0;Left
3925;112;112;Chad;Lygitsakos;;69;165;2008-1-21;Trois-Rivières;QC;Canada;;;0;Left
3926;109;109;Benjamin;Cossette-Ayotte;;72;178;2008-1-3;Trois-Rivières;QC;Canada;;;0;Right
3927;112;112;Louis-Félix;Gagnon;;74;195;2008-1-14;Baie-Saint-Paul;QC;Canada;;;0;Left
3928;118;118;Romain;L'Italien;;73;199;2008-4-7;Chemainus;BC;Canada;;;0;Right
3929;106;106;Charles;Pigeon;;71;171;2008-5-20;Gatineau;QC;Canada;;;0;Left
3930;108;108;Charlie;Benigno;;71;169;2008-2-18;Halifax;NS;Canada;;;0;Right
3931;121;121;Maxime;Lapointe;;75;212;2006-5-31;Markham;ON;Canada;;;0;Left
3932;106;106;Simon-Xavier;Cyr;;73;185;2008-3-11;Sherbrooke;QC;Canada;;;0;Left
3933;114;114;Jayden;Plouffe;;71;181;2008-1-25;Terrebonne;QC;Canada;;;0;Left
3934;115;115;Maddox;Dagenais;;75;203;2008-3-27;Fort St. John;BC;Canada;;;0;Left
3935;115;115;Ryan;Howard;;73;190;2008-1-16;Kirkland;QC;Canada;;;0;Left
3936;117;117;Liam;Arsenault;;69;171;2008-11-25;Cornwall;PE;Canada;;;0;Left
3937;107;107;Maddox;Thisdelle;;75;194;2007-12-5;Gatineau;QC;Canada;;;0;Left
3938;121;121;Nikita;Voiaga;;75;194;2007-10-16;Vidnoye;MOS;Russia;;;0;Left
3939;122;122;William;Yared;;74;194;2008-1-21;London;ON;Canada;;;0;Right
3940;117;117;Biagio Jr.;Daniele;;72;172;2008-6-30;Smiths Falls;ON;Canada;;;0;Left
3941;119;119;Daniel;Walters;;72;183;2008-3-28;Halifax;NS;Canada;;;0;Left
3942;122;122;Cruz;Scanzano;;75;225;2008-5-15;Winnipeg;MB;Canada;;;0;Right
3943;117;117;Léo;Gauthier;;72;192;2008-2-22;Laval;QC;Canada;;;0;Right
3944;119;119;Amelio;Santini;;69;169;2008-2-10;Beaupré;QC;Canada;;;0;Left
3945;120;120;Brennan;O'Donnell;;75;179;2006-8-27;Cole Harbour;NS;Canada;;;0;Left
3946;122;122;Isaiah;Shantz;;73;165;2006-1-15;Toronto;ON;Canada;;;0;Left
3947;-1;-1;Kenneth;Karlsson;;72;198;1997-7-15;Stockholm;STO;Sweden;;;0;Left
3948;-1;-1;Kyle;McDonald;;73;192;1998-4-12;Fairborn;OH;The United States;;;0;Left
3949;-1;-1;Fred;D'Alton;;75;221;1997-3-31;Kearny;NJ;The United States;;;0;Left
3950;-1;-1;Pyotr;Furmanov;;75;187;1997-12-12;St. Petersburg;SAI;Russia;;;0;Left
3951;-1;-1;Denys;Pshenychnykh;;74;208;1990-10-24;Luhansk;LUH;Ukraine;;;0;Left
3952;-1;-1;Pascal;Lüthi;;73;203;1990-2-7;Schaffhausen;SH;Switzerland;;;0;Left
3953;-1;-1;Oscar;Engman;;73;177;1993-2-10;Järfälla;STO;Sweden;;;0;Left
3954;-1;-1;Tom;Sawyer;;74;200;1994-9-29;Liberty Township;OH;The United States;;;0;Left
3955;-1;-1;Andy;Shaw;;75;218;2004-7-28;Calgary;AB;Canada;;;0;Left
3956;-1;-1;Denny;Ellis;;74;201;1996-10-22;Eden;NC;The United States;;;0;Left
3957;-1;-1;Scott;Casey;;68;171;1990-2-28;Providence;RI;The United States;;;0;Left
3958;-1;-1;Vaclav;Vajs;;72;214;1997-5-10;Plzen;PLZ;Czech Republic;;;0;Right
3959;-1;-1;Martin;Malin;;76;228;1993-9-26;Port Coquitlam;BC;Canada;Russia;;0;Left
3960;-1;-1;Mitch;Hopewell;;75;187;1992-2-16;Milton;ON;Canada;;;0;Right
3961;-1;-1;Greg;Phillips;;74;211;1985-5-15;St. John's;NL;Canada;;;0;Right
3962;-1;-1;Jozef;Palenik;;72;215;1994-3-4;Banska Bystrica;BAN;Slovakia;;;0;Left
3963;-1;-1;Mike;Baxter;;73;206;1997-9-24;Dallas;TX;The United States;;;0;Right
3964;-1;-1;Erno;Fekete;;72;191;1997-7-3;Bratislava;BRA;Slovakia;;;0;Right
3965;-1;-1;Sloan;Jillson;;73;210;1993-7-22;Chicago;IL;The United States;;;0;Right
3966;-1;-1;Tom;Blaisdell;;69;177;1994-11-20;Houston;TX;The United States;;;0;Left
3967;-1;-1;Jason;Wilbanks;;73;184;1992-4-20;Garden Grove;CA;The United States;;;0;Left
3968;-1;-1;Sean;Pendenza;;72;222;1992-11-9;Palm Harbor;FL;The United States;;;0;Left
3969;-1;-1;Julius;Pahl;;76;224;1995-3-17;Isernhagen;LOW;Germany;;;0;Right
3970;-1;-1;Bill;Criss;;72;182;1994-7-18;Lake Havasu City;AZ;The United States;;;0;Left
3971;-1;-1;Jeff;Friesen;;76;210;2003-6-8;Burlington;ON;Canada;;;0;Left
3972;-1;-1;Linus;Nilsson;;71;198;1988-12-3;Maarianhamina;AHV;Åland;;;0;Left
3973;-1;-1;Kevin;Adkins;;68;193;2003-4-18;Cedar Hill;TX;The United States;;;0;Left
3974;-1;-1;Brennan;Walker;;72;218;1996-11-19;Lansing;MI;The United States;;;0;Left
3975;-1;-1;Javier;Jiménez;;71;189;2004-11-20;Dallas;TX;The United States;India;;0;Left
3976;58;58;Luis;Castillo;;69;166;1996-10-1;Granite Bay;CA;The United States;;;0;Left
3977;-1;-1;Artie;MacWhannell;;75;214;1991-10-4;Millcreek;UT;The United States;;;0;Right
3978;-1;-1;Yegor;Gonchar;;73;216;1993-2-23;Sumy;SUM;Ukraine;;;0;Left
3979;-1;-1;Pierre;Lidman;;72;203;1989-12-28;Mölndal;VäS;Sweden;;;0;Left
3980;-1;-1;Bill;Wyant;;70;186;1996-2-7;Mountain Top;PA;The United States;;;0;Left
3981;-1;-1;Lawrence;Schneider;;75;182;1997-5-23;Tacoma;WA;The United States;;;0;Left
3982;-1;-1;Richard;Hein;;71;204;1988-10-1;Concord;CA;The United States;;;0;Right
3983;-1;-1;Janik;Hunziker;;70;185;1999-4-26;Erlen;TG;Switzerland;;;0;Right
3984;-1;-1;Tim;Turnbull;;72;220;1997-6-8;Annandale;VA;The United States;;;0;Left
3985;-1;-1;Elias;Romo;;76;194;2000-12-7;Hyvinkää;UUS;Finland;;;0;Right
3986;-1;-1;Tomás;Vidensky;;72;183;1986-1-1;Hradec Kralové;KRA;Czech Republic;;;0;Right
3987;-1;-1;Arthur;Yoo;;71;176;1994-11-9;Clarence;NY;The United States;;;0;Right
3988;-1;-1;William;Salomonsson;;70;202;2000-1-28;Härnösand;VäS;Sweden;;;0;Left
3989;-1;-1;Arthur;Radcliffe;;71;182;1995-5-25;Eau Claire;WI;The United States;;;0;Left
3990;-1;-1;Ulan;Mukashev;;73;182;1998-7-8;Almaty;ALM;Kazakhstan;;;0;Right
3991;-1;-1;Scot;Wallen;;75;221;1994-2-7;Lebanon;IL;The United States;;;0;Right
3992;-1;-1;Danilo;Di vincenzo;;70;215;1985-9-18;Sassuolo;EMI;Italy;;;0;Left
3993;-1;-1;Stjepan;Milevoj;;73;191;1997-5-28;Ludbreg;VAR;Croatia;;;0;Right
3994;-1;-1;Nikita;Lovengardt;;70;199;1991-9-2;Pelym;SVE;Russia;;;0;Right
3995;-1;-1;Hugo;Ménard;;72;216;1994-3-10;Saint-Jérôme;QC;Canada;;;0;Left
3996;-1;-1;Jeff;Ukridge;;74;217;1987-5-16;Knoxville;TN;The United States;;;0;Left
3997;-1;-1;Alex;McGrath;;76;198;1991-4-24;Milford;MA;The United States;;;0;Left
3998;-1;-1;Ben;Rouse;;75;227;1995-12-4;Reston;VA;The United States;;;0;Left
3999;-1;-1;Julius;Talvitie;;71;208;1997-1-11;Orimattila;PAH;Finland;Sweden;;0;Left
4000;-1;-1;John;von Wilke;;72;209;1997-9-1;Bennsville;MD;The United States;;;0;Left
4001;-1;-1;Paul;Nicholson;;71;203;2000-5-11;Pasadena;CA;The United States;;;0;Right
4002;-1;-1;Jérémy;Plante;;74;216;1996-2-12;Côte Saint-Luc;QC;Canada;;;0;Left
4003;-1;-1;Reginald;Goodwin;;72;200;2001-2-5;Plainfield;IL;The United States;;;0;Left
4004;-1;-1;Mikhail;Markhel;;71;208;1998-4-12;Minsk;MIN;Belarus;;;0;Left
4005;-1;-1;Louis;McLamond;;71;204;1995-5-10;Cape Breton Regional Municipality;NS;Canada;;;0;Left
4006;-1;-1;Clément;Chapelle;;74;180;1989-5-13;Sainghin-en-Weppes;NOR;France;;;0;Left
4007;-1;-1;Zlatko;Zamida;;73;217;2000-6-3;Litija;OSR;Slovenia;;;0;Left
4008;-1;-1;Stefan;Prochazka;;71;197;1988-3-5;Decín;UST;Czech Republic;;;0;Right
4009;-1;-1;Bob;Hughes;;72;200;1998-1-31;Dinuba;CA;The United States;;;0;Right
4010;-1;-1;Jakub;Stanek;;76;185;2002-5-11;Ceské Budejovice;JIH;Czech Republic;;;0;Left
4011;63;63;Roy;Tribble;;74;192;1997-5-29;Tracy;CA;The United States;;;0;Right
4012;-1;-1;Maksim;Medvedyev;;76;216;1990-9-25;St. Petersburg;SAI;Russia;;;0;Right
4013;-1;-1;Tapio;Mononen;;72;196;1994-5-1;Hyvinkää;UUS;Finland;;;0;Left
4014;52;52;Patrick;Brophy;;74;211;2001-7-3;Albert Lea;MN;The United States;Canada;;0;Left
4015;-1;-1;Sherwood;Barraclough;;69;200;1989-3-13;Muncie;IN;The United States;;;0;Left
4016;-1;-1;Reijo;Pulkkinen;;73;215;1997-7-3;Vantaa;UUS;Finland;;;0;Left
4017;-1;-1;Kyle;Reich;;73;215;2003-7-21;London;ON;Canada;;;0;Right
4018;-1;-1;Vladimir;Holos;;73;182;1997-4-23;Belusa;TRE;Slovakia;;;0;Left
4019;-1;-1;Emil;Larsen;;72;191;1985-6-15;Løgumkloster;SøN;Denmark;;;0;Left
4020;-1;-1;Kevin;Lovsin;;72;174;1990-12-3;Hamilton;ON;Canada;;;0;Left
4021;-1;-1;Adam;Ramsay;;73;183;2000-3-22;Goderich;ON;Canada;;;0;Left
4022;-1;-1;Britt;Fisher;;73;214;1989-12-7;Storrs;CT;The United States;;;0;Left
4023;-1;-1;Roy;Gittens;;73;179;1995-9-21;Covington;WA;The United States;;;0;Left
4024;-1;-1;Bud;Watson;;74;182;1994-1-15;Flint;MI;The United States;;;0;Left
4025;-1;-1;Denis;Sila;;70;200;1995-4-6;Ljubljana;OSR;Slovenia;;;0;Right
4026;-1;-1;József;Sipos;;73;215;1990-2-20;Pécs;BAR;Hungary;;;0;Left
4027;-1;-1;Florian;Wurzer;;68;188;1994-10-7;Köflach;STE;Austria;;;0;Left
4028;-1;-1;Enzo;Pinson;;71;178;2000-12-14;Courrières;NOR;France;;;0;Left
4029;-1;-1;Daniel;Bruce;;71;186;1994-10-10;Markham;ON;Canada;;;0;Left
4030;-1;-1;Martin;Prihoda;;72;185;1994-2-6;Votice;STR;Czech Republic;;;0;Left
4031;-1;-1;Sergey;Raginsky;;70;207;1992-12-27;Kunashak;CHE;Russia;;;0;Left
4032;-1;-1;Tyler;Peters;;73;223;1997-12-17;Lawrence;KS;The United States;;;0;Left
4033;-1;-1;Ingo;Amann;;70;201;1991-6-1;Krems;NIE;Austria;;;0;Left
4034;-1;-1;Nick;Bascombe;;76;202;1999-8-22;St. Johns;FL;The United States;;;0;Left
4035;-1;-1;Filip;Sotlar;;72;173;1991-9-26;Ljubljana;OSR;Slovenia;;;0;Right
4036;-1;-1;Clarence;Harrell;;71;171;2003-3-31;Indianapolis;IN;The United States;;;0;Right
4037;-1;-1;Dale;Benson;;72;191;1987-2-16;Bay Point;CA;The United States;;;0;Left
4038;-1;-1;Ivan;Vreden;;72;179;1993-2-1;Minsk;MIN;Belarus;;;0;Right
4039;-1;-1;Casper;Mulders;;72;184;1997-5-15;Alphen;ZUI;The Netherlands;;;0;Right
4040;-1;-1;Cameron;Ashburn;;72;212;2000-10-10;Palm Coast;FL;The United States;;;0;Left
4041;-1;-1;Eric;Bateman;;73;217;1986-11-24;Toronto;ON;Canada;;;0;Left
4042;-1;-1;Steve;Heygate;;72;190;1993-8-3;Gulfport;MS;The United States;;;0;Right
4043;-1;-1;Bill;Austin;;74;179;1990-9-22;Mount Pleasant;NY;The United States;;;0;Left
4044;-1;-1;David;Clark;;74;187;1987-1-21;Watsonville;CA;The United States;;;0;Left
4045;-1;-1;Pierre-Carl;Vaillancourt;;72;186;1990-11-12;Terrebonne;QC;Canada;;;0;Left
4046;-1;-1;Paul;McClure;;71;172;1995-6-30;Shaler Township;PA;The United States;;;0;Left
4047;-1;-1;Jan;Hajek;;70;199;1990-1-23;Chomutov;UST;Czech Republic;;;0;Left
4048;-1;-1;Maksim;Pletnikov;;71;195;1986-3-4;Rybinsk;YAR;Russia;;;0;Left
